"state_abbr","state_fips","county_fips","county_name","tract_code","stcotr_fips","stpl_fips","city_name","metric_name","metric_number","group_name","group_number","num","denom","est","lci","uci","data_yr_type","geo_level","date_export","version","Suggested Citation"
MD,24,031,Montgomery County,700718,24031700718,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,20.4,19.8,21,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700719,24031700719,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,29.9,28.9,30.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700720,24031700720,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,27.5,26.9,28.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700721,24031700721,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,29.9,29.2,30.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700722,24031700722,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,27.4,26.7,28.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700723,24031700723,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,22.2,21.1,23.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700724,24031700724,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,31.9,31.1,32.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700813,24031700813,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,27.6,26.8,28.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700816,24031700816,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,23.9,23.1,24.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700817,24031700817,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,20.9,20.4,21.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700820,24031700820,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,26.8,26.1,27.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700822,24031700822,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,27.2,26.5,27.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700823,24031700823,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,23.2,22.4,24,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700824,24031700824,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,22.8,21.8,23.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700826,24031700826,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,21.7,20.8,22.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700828,24031700828,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,20.4,19.5,21.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700829,24031700829,2431175,Gaithersburg,Obesity,17,total population,1,-999,-999,21.1,20.4,21.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700718,24031700718,2467675,Rockville,Obesity,17,total population,1,-999,-999,20.4,19.8,21,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700901,24031700901,2467675,Rockville,Obesity,17,total population,1,-999,-999,21.8,21.2,22.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700902,24031700902,2467675,Rockville,Obesity,17,total population,1,-999,-999,27.1,26.5,27.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700903,24031700903,2467675,Rockville,Obesity,17,total population,1,-999,-999,27.8,27.3,28.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700904,24031700904,2467675,Rockville,Obesity,17,total population,1,-999,-999,21.6,21,22.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,700905,24031700905,2467675,Rockville,Obesity,17,total population,1,-999,-999,17.4,16.8,18,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701001,24031701001,2467675,Rockville,Obesity,17,total population,1,-999,-999,22.3,21.7,22.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701002,24031701002,2467675,Rockville,Obesity,17,total population,1,-999,-999,21.7,21.1,22.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701004,24031701004,2467675,Rockville,Obesity,17,total population,1,-999,-999,23.3,22.5,24.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701005,24031701005,2467675,Rockville,Obesity,17,total population,1,-999,-999,22,21.1,22.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701006,24031701006,2467675,Rockville,Obesity,17,total population,1,-999,-999,19.3,18.7,19.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701007,24031701007,2467675,Rockville,Obesity,17,total population,1,-999,-999,20.9,20.3,21.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701101,24031701101,2467675,Rockville,Obesity,17,total population,1,-999,-999,24.8,24.1,25.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701102,24031701102,2467675,Rockville,Obesity,17,total population,1,-999,-999,26.3,25.6,27,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701210,24031701210,2467675,Rockville,Obesity,17,total population,1,-999,-999,21.8,21.1,22.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701211,24031701211,2467675,Rockville,Obesity,17,total population,1,-999,-999,22.6,22.1,23.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701218,24031701218,2467675,Rockville,Obesity,17,total population,1,-999,-999,20.4,19.5,21.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701219,24031701219,2467675,Rockville,Obesity,17,total population,1,-999,-999,24.8,24.2,25.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701220,24031701220,2467675,Rockville,Obesity,17,total population,1,-999,-999,19.1,18.6,19.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,031,Montgomery County,701221,24031701221,2467675,Rockville,Obesity,17,total population,1,-999,-999,19.9,19.1,20.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,010100,24510010100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,13.5,11.7,15.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,010200,24510010200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,12.6,10.9,14.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,010300,24510010300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,11.1,9.3,12.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,010400,24510010400,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,13,11.5,14.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,010500,24510010500,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,14,11.7,16.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,020100,24510020100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,14.7,12.7,16.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,020200,24510020200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,15.2,13.5,16.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,020300,24510020300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,12.7,11.1,14.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,030100,24510030100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,35,32.4,37.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,030200,24510030200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,18.6,16.8,20.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,040100,24510040100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,12.7,11.6,13.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,040200,24510040200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,17.1,15.2,19,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,060100,24510060100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,27.7,26.1,29.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,060200,24510060200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,22.4,20.7,24.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,060300,24510060300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,20.3,18.9,21.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,060400,24510060400,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,21.4,19.2,23.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,070100,24510070100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,35.9,33.5,38.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,070200,24510070200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,34.6,32.2,37,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,070300,24510070300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,37.5,34.7,40.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,070400,24510070400,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,34.4,30.2,38.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,080101,24510080101,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,25.2,23.3,27.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,080102,24510080102,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.4,33.4,39.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,080200,24510080200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,34,31.3,36.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,080301,24510080301,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.1,34,38.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,080302,24510080302,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,35.1,32.4,37.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,080400,24510080400,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.4,33.5,39.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,080500,24510080500,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,39.1,36,42.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,080600,24510080600,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,34.3,31.1,37.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,080700,24510080700,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,32.7,29.3,36.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,080800,24510080800,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,33.6,31.4,35.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,090100,24510090100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,29.1,26.6,31.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,090200,24510090200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,22,19.5,24.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,090300,24510090300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,26.9,24.4,29.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,090400,24510090400,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,34.8,31.5,38.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,090500,24510090500,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,28,25.5,30.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,090600,24510090600,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,35.4,33,37.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,090700,24510090700,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,35.5,32.9,38.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,090800,24510090800,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,37.3,34.6,40,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,090900,24510090900,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.8,34.9,38.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,100100,24510100100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,38.5,35.6,41.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,100200,24510100200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,45,42.8,47.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,100300,24510100300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,33.4,30.2,36.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,110100,24510110100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,12.8,11.3,14.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,110200,24510110200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,16.4,15.1,17.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,120100,24510120100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,15.7,14.7,16.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,120201,24510120201,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,14.3,13,15.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,120202,24510120202,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,15.8,13.9,17.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,120300,24510120300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,22.4,20.5,24.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,120400,24510120400,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,28.1,25.7,30.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,120500,24510120500,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,20.2,18.3,22.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,120600,24510120600,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,28.3,25.5,31.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,120700,24510120700,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,19.9,18.1,21.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,130100,24510130100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,30.3,27.4,33.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,130200,24510130200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,26.2,23.6,28.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,130300,24510130300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,34.1,31.3,36.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,130400,24510130400,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,33.9,30.4,37.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,130600,24510130600,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,13.8,12,15.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,130700,24510130700,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,18.7,16.2,21.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,130803,24510130803,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,18.4,16.4,20.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,130804,24510130804,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,18.5,16.3,20.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,130805,24510130805,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,26.6,23.6,29.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,130806,24510130806,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,19.3,17.1,21.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,140100,24510140100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,19.1,17,21.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,140200,24510140200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.1,33.2,39,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,140300,24510140300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,32.1,29,35.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,150100,24510150100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,40.1,37.3,42.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,150200,24510150200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,37.9,35.1,40.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,150300,24510150300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,32.9,31,34.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,150400,24510150400,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,33.3,31.1,35.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,150500,24510150500,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,37.1,34.4,39.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,150600,24510150600,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.4,33.1,39.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,150701,24510150701,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,29.8,26.5,33.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,150702,24510150702,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,30,26.9,33.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,150800,24510150800,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,31.8,29,34.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,150900,24510150900,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,28.9,26.2,31.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,151000,24510151000,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,31.4,29.2,33.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,151100,24510151100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,29,26.6,31.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,151200,24510151200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,39.2,36.6,41.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,151300,24510151300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,38,35.5,40.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,160100,24510160100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.3,34.3,38.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,160200,24510160200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.1,33.9,38.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,160300,24510160300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,47,44.6,49.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,160400,24510160400,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,38.1,36,40.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,160500,24510160500,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,35.3,33.4,37.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,160600,24510160600,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,32.8,30.5,35.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,160700,24510160700,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,35.9,33,38.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,160801,24510160801,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,27.9,25.6,30.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,160802,24510160802,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,31.9,29.5,34.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,170100,24510170100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,25.9,23.1,28.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,170200,24510170200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,41,39.1,42.9,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,170300,24510170300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,33.8,30.5,37.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,180100,24510180100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,46.1,43.8,48.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,180200,24510180200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.2,32.4,40,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,180300,24510180300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,23.1,21.5,24.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,190100,24510190100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,41.9,39.1,44.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,190200,24510190200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,29.3,27,31.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,190300,24510190300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.1,34,38.2,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,200100,24510200100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,37.4,34.1,40.7,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,200200,24510200200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.6,33.7,39.5,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,200300,24510200300,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36.5,34.4,38.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,200400,24510200400,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,43.4,40.7,46.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,200500,24510200500,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,33.6,31.8,35.4,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,200600,24510200600,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,30.3,29,31.6,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,200701,24510200701,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,36,33.2,38.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,200702,24510200702,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,32.9,30.5,35.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,200800,24510200800,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,30.6,28.4,32.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,210100,24510210100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,24.1,22.4,25.8,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,210200,24510210200,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,29.8,28.5,31.1,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
MD,24,510,Baltimore city,220100,24510220100,2404000,Baltimore,Physical inactivity,18,total population,1,-999,-999,15.1,13.9,16.3,"2018, 1 Year Modeled Estimate",tract,2021-10-22,13,
